scrape_date,id_departure,id_arrival,departure_datetime,arrival_datetime,airline,travel_class,is_nonstop,price
2024-12-05,SGN,CXR,2025-02-19 19:50,2025-02-20 09:40,"Vietnam Airlines, China Southern",Business,"2 stops in BKK, CAN",77724000
2024-12-05,SGN,CXR,2025-02-19 20:10,2025-02-20 09:40,"THAI, China Southern",Business,"2 stops in BKK, CAN",80729000
2024-12-05,SGN,HAN,2025-02-20 05:45,2025-02-20 07:55,Vietravel Airlines,Economy,Nonstop,1445240
2024-12-05,SGN,HAN,2025-02-20 14:35,2025-02-20 16:40,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 17:45,2025-02-20 19:55,Vietravel Airlines,Economy,Nonstop,1574840
2024-12-05,SGN,HAN,2025-02-20 05:00,2025-02-20 07:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 05:20,2025-02-20 07:30,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 06:00,2025-02-20 08:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 06:30,2025-02-20 08:40,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 07:00,2025-02-20 09:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 08:15,2025-02-20 10:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 09:10,2025-02-20 11:25,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 11:10,2025-02-20 13:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 11:30,2025-02-20 13:40,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 12:10,2025-02-20 14:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 12:30,2025-02-20 14:40,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 12:50,2025-02-20 15:00,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 13:45,2025-02-20 15:55,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 15:05,2025-02-20 17:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 15:20,2025-02-20 17:30,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 16:00,2025-02-20 18:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 18:00,2025-02-20 20:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 18:05,2025-02-20 20:15,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 18:55,2025-02-20 21:05,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 19:10,2025-02-20 21:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 20:25,2025-02-20 22:35,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 20:45,2025-02-20 22:50,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 21:45,2025-02-20 23:55,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 22:00,2025-02-21 00:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 22:10,2025-02-21 00:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 23:00,2025-02-21 01:05,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 23:00,2025-02-21 01:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 23:15,2025-02-21 01:25,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 23:20,2025-02-21 01:30,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 23:45,2025-02-21 01:55,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-20 10:00,2025-02-20 12:10,Vietjet,Economy,Nonstop,1674200
2024-12-05,SGN,HAN,2025-02-20 05:00,2025-02-20 07:05,Vietnam Airlines,Economy,Nonstop,1929000
2024-12-05,SGN,HAN,2025-02-20 05:10,2025-02-20 07:20,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-20 07:45,2025-02-20 09:55,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-20 10:55,2025-02-20 13:05,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-20 13:30,2025-02-20 15:40,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-20 16:35,2025-02-20 18:45,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-20 20:30,2025-02-20 22:40,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-20 23:45,2025-02-21 01:55,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-20 06:00,2025-02-20 08:05,Vietnam Airlines,Economy,Nonstop,2134000
2024-12-05,SGN,HAN,2025-02-20 06:30,2025-02-20 08:35,Vietnam Airlines,Economy,Nonstop,2134000
2024-12-05,SGN,HAN,2025-02-20 22:00,2025-02-21 00:05,Vietnam Airlines,Economy,Nonstop,2340000
2024-12-05,SGN,HAN,2025-02-20 23:00,2025-02-21 01:05,Vietnam Airlines,Economy,Nonstop,2340000
2024-12-05,SGN,HAN,2025-02-20 07:00,2025-02-20 09:10,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 08:00,2025-02-20 10:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 11:00,2025-02-20 13:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 12:00,2025-02-20 14:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 13:00,2025-02-20 15:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 14:00,2025-02-20 16:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 15:00,2025-02-20 17:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 16:40,2025-02-20 18:45,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 17:00,2025-02-20 19:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 18:00,2025-02-20 20:10,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 19:00,2025-02-20 21:15,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 19:30,2025-02-20 21:35,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 20:00,2025-02-20 22:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 20:30,2025-02-20 22:35,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 21:00,2025-02-20 23:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-20 09:00,2025-02-20 11:05,Vietnam Airlines,Economy,Nonstop,2728000
2024-12-05,SGN,HAN,2025-02-20 10:00,2025-02-20 12:05,Vietnam Airlines,Economy,Nonstop,2728000
2024-12-05,SGN,HAN,2025-02-20 16:00,2025-02-20 18:10,Vietnam Airlines,Economy,Nonstop,2728000
2024-12-05,SGN,HAN,2025-02-20 05:00,2025-02-20 07:05,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-20 06:00,2025-02-20 08:05,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-20 06:30,2025-02-20 08:35,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-20 22:00,2025-02-21 00:05,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-20 23:00,2025-02-21 01:05,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-20 07:00,2025-02-20 09:10,Vietnam Airlines,Business,Nonstop,6400000
2024-12-05,SGN,HAN,2025-02-20 20:30,2025-02-20 22:35,Vietnam Airlines,Business,Nonstop,6400000
2024-12-05,SGN,HAN,2025-02-20 21:00,2025-02-20 23:05,Vietnam Airlines,Business,Nonstop,6400000
2024-12-05,SGN,HAN,2025-02-20 08:00,2025-02-20 10:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 09:00,2025-02-20 11:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 10:00,2025-02-20 12:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 11:00,2025-02-20 13:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 12:00,2025-02-20 14:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 13:00,2025-02-20 15:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 14:00,2025-02-20 16:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 15:00,2025-02-20 17:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 16:00,2025-02-20 18:10,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 16:40,2025-02-20 18:45,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 17:00,2025-02-20 19:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 18:00,2025-02-20 20:10,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 19:00,2025-02-20 21:15,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 19:30,2025-02-20 21:35,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 20:00,2025-02-20 22:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-20 17:50,2025-02-21 10:40,STARLUX Airlines,Business,1 stop in TPE,14584000
2024-12-05,SGN,HAN,2025-02-20 08:40,2025-02-20 14:15,Vietnam Airlines,Business,1 stop in BKK,14886000
2024-12-05,SGN,HAN,2025-02-20 08:00,2025-02-20 14:45,China Southern,Business,1 stop in CAN,19449000
2024-12-05,SGN,DAD,2025-02-20 21:15,2025-02-20 22:35,Vietnam Airlines,Economy,Nonstop,1227000
2024-12-05,SGN,DAD,2025-02-20 08:20,2025-02-20 09:40,Vietravel Airlines,Economy,Nonstop,1240040
2024-12-05,SGN,DAD,2025-02-20 12:35,2025-02-20 13:50,Vietjet,Economy,Nonstop,1242200
2024-12-05,SGN,DAD,2025-02-20 05:15,2025-02-20 06:35,Vietjet,Economy,Nonstop,1112600
2024-12-05,SGN,DAD,2025-02-20 19:05,2025-02-20 20:25,Vietjet,Economy,Nonstop,1112600
2024-12-05,SGN,DAD,2025-02-20 21:35,2025-02-20 22:55,Vietjet,Economy,Nonstop,1112600
2024-12-05,SGN,DAD,2025-02-20 21:45,2025-02-20 23:05,Vietjet,Economy,Nonstop,1112600
2024-12-05,SGN,DAD,2025-02-20 22:15,2025-02-20 23:35,Vietjet,Economy,Nonstop,1112600
2024-12-05,SGN,DAD,2025-02-20 06:05,2025-02-20 07:25,Vietjet,Economy,Nonstop,1242200
2024-12-05,SGN,DAD,2025-02-20 07:25,2025-02-20 08:45,Vietjet,Economy,Nonstop,1242200
2024-12-05,SGN,DAD,2025-02-20 16:35,2025-02-20 17:55,Vietjet,Economy,Nonstop,1242200
2024-12-05,SGN,DAD,2025-02-20 00:00,2025-02-20 01:20,Vietnam Airlines,Economy,Nonstop,1368000
2024-12-05,SGN,DAD,2025-02-20 05:55,2025-02-20 07:15,Vietnam Airlines,Economy,Nonstop,1368000
2024-12-05,SGN,DAD,2025-02-20 20:15,2025-02-20 21:35,Vietnam Airlines,Economy,Nonstop,1368000
2024-12-05,SGN,DAD,2025-02-20 10:45,2025-02-20 12:05,Vietjet,Economy,Nonstop,1382600
2024-12-05,SGN,DAD,2025-02-20 14:35,2025-02-20 15:50,Vietjet,Economy,Nonstop,1382600
2024-12-05,SGN,DAD,2025-02-20 21:00,2025-02-20 22:20,Vietjet,Economy,Nonstop,1382600
2024-12-05,SGN,DAD,2025-02-20 18:55,2025-02-20 20:20,Vietnam Airlines,Economy,Nonstop,1486000
2024-12-05,SGN,DAD,2025-02-20 09:40,2025-02-20 11:05,Bamboo Airways,Economy,Nonstop,1577000
2024-12-05,SGN,DAD,2025-02-20 14:05,2025-02-20 15:30,Bamboo Airways,Economy,Nonstop,1577000
2024-12-05,SGN,DAD,2025-02-20 07:00,2025-02-20 08:20,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,DAD,2025-02-20 16:15,2025-02-20 17:35,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,DAD,2025-02-20 17:10,2025-02-20 18:20,Vietnam Airlines,Economy,Nonstop,1616000
2024-12-05,SGN,DAD,2025-02-20 08:00,2025-02-20 09:30,Vietnam Airlines,Economy,Nonstop,1875000
2024-12-05,SGN,DAD,2025-02-20 10:15,2025-02-20 11:35,Vietnam Airlines,Economy,Nonstop,1875000
2024-12-05,SGN,DAD,2025-02-20 11:45,2025-02-20 13:05,Vietnam Airlines,Economy,Nonstop,1875000
2024-12-05,SGN,DAD,2025-02-20 15:30,2025-02-20 16:50,Vietnam Airlines,Economy,Nonstop,1875000
2024-12-05,SGN,DAD,2025-02-20 09:10,2025-02-20 10:30,Vietnam Airlines,Economy,Nonstop,2026000
2024-12-05,SGN,DAD,2025-02-20 12:30,2025-02-20 13:50,Vietnam Airlines,Economy,Nonstop,2026000
2024-12-05,SGN,DAD,2025-02-20 16:15,2025-02-20 17:35,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2025-02-20 17:10,2025-02-20 18:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2025-02-20 11:45,2025-02-20 13:05,Vietnam Airlines,Business,Nonstop,3916000
2024-12-05,SGN,DAD,2025-02-20 12:30,2025-02-20 13:50,Vietnam Airlines,Business,Nonstop,3916000
2024-12-05,SGN,DAD,2025-02-20 15:30,2025-02-20 16:50,Vietnam Airlines,Business,Nonstop,3916000
2024-12-05,SGN,DAD,2025-02-20 00:00,2025-02-20 01:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2025-02-20 05:55,2025-02-20 07:15,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2025-02-20 07:00,2025-02-20 08:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2025-02-20 18:55,2025-02-20 20:20,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2025-02-20 20:15,2025-02-20 21:35,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2025-02-20 21:15,2025-02-20 22:35,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,DAD,2025-02-20 08:00,2025-02-20 09:30,Vietnam Airlines,Business,Nonstop,3916000
2024-12-05,SGN,DAD,2025-02-20 09:10,2025-02-20 10:30,Vietnam Airlines,Business,Nonstop,3916000
2024-12-05,SGN,DAD,2025-02-20 10:15,2025-02-20 11:35,Vietnam Airlines,Business,Nonstop,3916000
2024-12-05,SGN,DAD,2025-02-20 09:05,2025-02-20 15:40,"Scoot, Singapore Airlines",Business,1 stop in SIN,21618000
2024-12-05,SGN,DAD,2025-02-20 17:50,2025-02-21 16:25,China Airlines,Business,1 stop in TPE,22379000
2024-12-05,SGN,DAD,2025-02-20 01:55,2025-02-20 11:40,EVA Air,Business,1 stop in TPE,32008000
2024-12-05,SGN,CXR,2025-02-20 07:45,2025-02-20 08:55,Vietjet,Economy,Nonstop,788600
2024-12-05,SGN,CXR,2025-02-20 09:35,2025-02-20 10:40,Bamboo Airways,Economy,Nonstop,1015000
2024-12-05,SGN,CXR,2025-02-20 06:50,2025-02-20 08:00,Vietnam Airlines,Economy,Nonstop,1422000
2024-12-05,SGN,CXR,2025-02-20 18:05,2025-02-20 19:15,Vietnam Airlines,Economy,Nonstop,1422000
2024-12-05,SGN,CXR,2025-02-20 14:05,2025-02-20 15:10,Vietnam Airlines,Economy,Nonstop,1519000
2024-12-05,SGN,CXR,2025-02-20 06:50,2025-02-20 08:00,Vietnam Airlines,Business,Nonstop,3268000
2024-12-05,SGN,CXR,2025-02-20 18:05,2025-02-20 19:15,Vietnam Airlines,Business,Nonstop,3268000
2024-12-05,SGN,CXR,2025-02-20 12:05,2025-02-20 13:10,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,CXR,2025-02-20 14:05,2025-02-20 15:10,Vietnam Airlines,Business,Nonstop,3592000
2024-12-05,SGN,CXR,2025-02-20 19:50,2025-02-21 18:25,Vietnam Airlines,Business,"2 stops in BKK, HAN",15031000
2024-12-05,SGN,CXR,2025-02-20 02:25,2025-02-20 09:40,China Southern,Business,1 stop in CAN,18838000
2024-12-05,SGN,CXR,2025-02-20 01:55,2025-02-20 18:25,"EVA Air, Vietnam Airlines",Business,"2 stops in TPE, HAN",26904000
2024-12-05,SGN,CXR,2025-02-20 19:50,2025-02-21 09:40,"Vietnam Airlines, China Southern",Business,"2 stops in BKK, CAN",77724000
2024-12-05,SGN,CXR,2025-02-20 20:10,2025-02-21 09:40,"THAI, China Southern",Business,"2 stops in BKK, CAN",80729000
2024-12-05,SGN,CXR,2025-02-20 19:00,2025-02-21 09:40,"Malaysia Airlines, China Southern",Business,"2 stops in KUL, CAN",117290000
2024-12-05,SGN,HAN,2025-02-21 05:45,2025-02-21 07:55,Vietravel Airlines,Economy,Nonstop,1445240
2024-12-05,SGN,HAN,2025-02-21 17:45,2025-02-21 19:55,Vietravel Airlines,Economy,Nonstop,1445240
2024-12-05,SGN,HAN,2025-02-21 14:35,2025-02-21 16:40,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 05:00,2025-02-21 07:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 05:20,2025-02-21 07:30,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 06:00,2025-02-21 08:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 06:30,2025-02-21 08:40,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 07:00,2025-02-21 09:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 08:15,2025-02-21 10:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 09:10,2025-02-21 11:25,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 10:00,2025-02-21 12:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 11:10,2025-02-21 13:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 12:10,2025-02-21 14:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 12:30,2025-02-21 14:40,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 12:40,2025-02-21 14:50,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 12:50,2025-02-21 15:00,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 13:45,2025-02-21 15:55,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 15:05,2025-02-21 17:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 15:20,2025-02-21 17:30,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 16:00,2025-02-21 18:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 18:00,2025-02-21 20:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 18:05,2025-02-21 20:15,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 18:55,2025-02-21 21:05,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 19:10,2025-02-21 21:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 20:45,2025-02-21 22:50,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 22:00,2025-02-22 00:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 22:10,2025-02-22 00:20,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 23:00,2025-02-22 01:05,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 23:00,2025-02-22 01:10,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 23:15,2025-02-22 01:25,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 23:20,2025-02-22 01:30,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 23:45,2025-02-22 01:55,Vietjet,Economy,Nonstop,1544600
2024-12-05,SGN,HAN,2025-02-21 05:10,2025-02-21 07:20,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-21 07:45,2025-02-21 09:55,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-21 10:55,2025-02-21 13:05,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-21 16:35,2025-02-21 18:45,Bamboo Airways,Economy,Nonstop,1933000
2024-12-05,SGN,HAN,2025-02-21 05:00,2025-02-21 07:05,Vietnam Airlines,Economy,Nonstop,2134000
2024-12-05,SGN,HAN,2025-02-21 05:30,2025-02-21 07:35,Vietnam Airlines,Economy,Nonstop,2134000
2024-12-05,SGN,HAN,2025-02-21 06:30,2025-02-21 08:35,Vietnam Airlines,Economy,Nonstop,2134000
2024-12-05,SGN,HAN,2025-02-21 06:00,2025-02-21 08:05,Vietnam Airlines,Economy,Nonstop,2340000
2024-12-05,SGN,HAN,2025-02-21 22:00,2025-02-22 00:05,Vietnam Airlines,Economy,Nonstop,2340000
2024-12-05,SGN,HAN,2025-02-21 23:00,2025-02-22 01:05,Vietnam Airlines,Economy,Nonstop,2340000
2024-12-05,SGN,HAN,2025-02-21 07:30,2025-02-21 09:40,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 08:00,2025-02-21 10:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 10:00,2025-02-21 12:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 11:00,2025-02-21 13:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 12:00,2025-02-21 14:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 13:00,2025-02-21 15:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 14:00,2025-02-21 16:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 15:00,2025-02-21 17:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 16:00,2025-02-21 18:10,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 16:40,2025-02-21 18:45,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 17:00,2025-02-21 19:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 18:00,2025-02-21 20:10,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 19:00,2025-02-21 21:15,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 19:30,2025-02-21 21:35,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 20:00,2025-02-21 22:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 20:30,2025-02-21 22:35,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 21:00,2025-02-21 23:05,Vietnam Airlines,Economy,Nonstop,2523000
2024-12-05,SGN,HAN,2025-02-21 07:00,2025-02-21 09:10,Vietnam Airlines,Economy,Nonstop,2728000
2024-12-05,SGN,HAN,2025-02-21 09:00,2025-02-21 11:05,Vietnam Airlines,Economy,Nonstop,2955000
2024-12-05,SGN,HAN,2025-02-21 05:00,2025-02-21 07:05,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-21 05:30,2025-02-21 07:35,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-21 06:00,2025-02-21 08:05,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-21 06:30,2025-02-21 08:35,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-21 23:00,2025-02-22 01:05,Vietnam Airlines,Business,Nonstop,5860000
2024-12-05,SGN,HAN,2025-02-21 07:00,2025-02-21 09:10,Vietnam Airlines,Business,Nonstop,6400000
2024-12-05,SGN,HAN,2025-02-21 07:30,2025-02-21 09:40,Vietnam Airlines,Business,Nonstop,6400000
2024-12-05,SGN,HAN,2025-02-21 20:30,2025-02-21 22:35,Vietnam Airlines,Business,Nonstop,6400000
2024-12-05,SGN,HAN,2025-02-21 21:00,2025-02-21 23:05,Vietnam Airlines,Business,Nonstop,6400000
2024-12-05,SGN,HAN,2025-02-21 08:00,2025-02-21 10:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-21 09:00,2025-02-21 11:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-21 10:00,2025-02-21 12:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-21 11:00,2025-02-21 13:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-21 12:00,2025-02-21 14:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-21 13:00,2025-02-21 15:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-21 14:00,2025-02-21 16:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-21 15:00,2025-02-21 17:05,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-21 16:00,2025-02-21 18:10,Vietnam Airlines,Business,Nonstop,8776000
2024-12-05,SGN,HAN,2025-02-21 16:40,2025-02-21 18:45,Vietnam Airlines,Business,Nonstop,8776000
